CrashId,Latitude,Longitude,Town Name,Date Of Crash,Crash Severity,Most Severe Injury,Route Class,Route Class Text Format,Road Number,Road Description,Roadway Name,Intersecting Roadway Name,Landmark Description,corridor
420967,41.750963,-72.729269,West Hartford,5/24/18,A,C,4,Local,395,QUAKER LANE SO,QUAKER LANE SO,WOODMERE RD,,Quaker Lane South
420965,41.75403018,-72.76799755,West Hartford,5/24/18,O,O,4,Local,169,FARMINGTON AV,FARMINGTON AV,,Old Mill La,Farmington Ave
420964,41.762049,-72.741731,West Hartford,5/24/18,O,O,4,Local,347,NORTH MAIN ST,NORTH MAIN ST,FARMINGTON AV,,Farmington Ave
420962,41.760517,-72.744286,West Hartford,5/24/18,O,O,4,Local,282,LA SALLE RD,LA SALLE RD,,Farmington Ave,
420960,41.741475,-72.717476,West Hartford,5/24/18,O,O,4,Local,342,NEW PARK AV,NEW PARK AV,,Flatbush Avenue,New Park Ave
420973,41.753758,-72.739864,West Hartford,5/25/18,A,B,4,Local,371,PARK RD,PARK RD,GLENBROOK RD,,Park Rd west
420972,41.762074,-72.737972,West Hartford,5/25/18,A,C,4,Local,501,TROUT BROOK DR,TROUT BROOK DR,,Farmington Avenue,Trout Brook south
420971,41.759717,-72.721378,West Hartford,5/25/18,A,B,4,Local,42,BOULEVARD,BOULEVARD,,Beverly Rd.,Boulevard east
420969,41.751439,-72.722717,West Hartford,5/25/18,O,O,4,Local,429,ST JAMES ST,ST JAMES ST,,Erwin St,
420968,41.754283,-72.737517,West Hartford,5/25/18,O,O,4,Local,371,PARK RD,PARK RD,,Raymond Road,Park Rd west
420107,41.741913,-72.733564,West Hartford,5/25/18,A,B,4,Local,501,TROUT BROOK DR,TROUT BROOK DR,CLARENDON AV,,Trout Brook south
420974,41.754662,-72.735404,West Hartford,5/27/18,O,O,4,Local,501,TROUT BROOK DR,TROUT BROOK DR,PARK RD,,Trout Brook south
421168,41.78434603,-72.74663099,West Hartford,5/28/18,O,O,4,Local,347,NORTH MAIN ST,NORTH MAIN ST,,,North Main from Center
422077,41.77881,-72.733022,West Hartford,5/29/18,O,O,4,Local,14,ASYLUM AV,ASYLUM AV,,Griswold Drive,Asylum Ave
420986,41.78492653,-72.74667181,West Hartford,5/29/18,O,O,4,Local,347,NORTH MAIN ST,NORTH MAIN ST,,Albany Ave.,North Main from Center
420985,41.772422,-72.742112,West Hartford,5/29/18,O,O,4,Local,295,LINNARD RD,LINNARD RD,,Montclaire Dr.,
422078,41.767861,-72.750814,West Hartford,5/30/18,O,O,4,Local,177,FERN ST,FERN ST,,COBBS RD,
421657,41.774906,-72.747448,West Hartford,5/30/18,O,O,4,Local,63,BROOKSIDE BLVD,BROOKSIDE BLVD,,North Main St,
421656,41.759034,-72.744428,West Hartford,5/30/18,O,O,4,Local,282,LA SALLE RD,LA SALLE RD,,Arapahoe Rd.,
421314,41.720562,-72.759781,West Hartford,5/30/18,O,O,4,Local,594,SHEPARD RD,SHEPARD RD,,Glenn Ln.,
425760,41.727134,-72.716713,West Hartford,5/31/18,O,O,4,Local,320,MERILINE AV,MERILINE AV,,New Britain Ave,
422080,41.76089,-72.74482,West Hartford,5/31/18,O,O,4,Local,282,LA SALLE RD,LA SALLE RD,,Farmington Ave.,
421658,41.754353,-72.737072,West Hartford,5/31/18,O,O,4,Local,371,PARK RD,PARK RD,501-S,,Park Rd west
421603,41.753071,-72.743709,West Hartford,5/31/18,O,O,4,Local,460,SOUTH MAIN ST NO 2,SOUTH MAIN ST NO 2,PARK RD,,South Main to NB
423547,41.760382,-72.747417,West Hartford,6/1/18,O,O,4,Local,169,FARMINGTON AV,FARMINGTON AV,,Walden Street,Farmington Ave
423034,41.763465,-72.735886,West Hartford,6/1/18,O,O,4,Local,169,FARMINGTON AV,FARMINGTON AV,ROBIN RD,,Farmington Ave
422081,41.73039,-72.726125,West Hartford,6/1/18,O,O,4,Local,342,NEW PARK AV,NEW PARK AV,529-E,,New Britain Ave
422089,41.73629,-72.742992,West Hartford,6/2/18,A,C,4,Local,460,SOUTH MAIN ST NO 2,SOUTH MAIN ST NO 2,HOOKER DR,,South Main to NB
422088,41.766204,-72.764769,West Hartford,6/2/18,O,O,4,Local,334,MOUNTAIN RD NO 1,MOUNTAIN RD NO 1,,Fern St,
422087,41.769692,-72.730847,West Hartford,6/2/18,O,O,4,Local,177,FERN ST,FERN ST,,Bretton Rd,
422086,41.786926,-72.766141,West Hartford,6/2/18,A,C,4,Local,334,MOUNTAIN RD NO 1,MOUNTAIN RD NO 1,,Albany Ave,
422093,41.743074,-72.716221,West Hartford,6/3/18,O,O,4,Local,342,NEW PARK AV,NEW PARK AV,,Foley St.,New Park Ave
422092,41.754245,-72.764068,West Hartford,6/3/18,O,O,4,Local,334,MOUNTAIN RD NO 1,MOUNTAIN RD NO 1,,Boulevard,
422091,41.74239,-72.717855,West Hartford,6/3/18,O,O,4,Local,185,FLATBUSH AV,FLATBUSH AV,,Ahern St,
425778,41.769613,-72.731965,West Hartford,6/4/18,O,O,4,Local,177,FERN ST,FERN ST,,Bretton Road,
425777,41.784872,-72.74686,West Hartford,6/4/18,O,O,4,Local,347,NORTH MAIN ST,NORTH MAIN ST,,Mohawk Drive,North Main from Center
425776,41.760499,-72.744556,West Hartford,6/4/18,O,O,4,Local,282,LA SALLE RD,LA SALLE RD,,Farmington Ave.,
423548,41.75487,-72.73537,West Hartford,6/4/18,O,O,4,Local,501,TROUT BROOK DR,TROUT BROOK DR,,Park Rd,Trout Brook south
425879,41.741916,-72.717205,West Hartford,6/5/18,O,O,4,Local,342,NEW PARK AV,NEW PARK AV,,Flatbush Ave.,New Park Ave
425779,41.782738,-72.73815,West Hartford,6/5/18,O,O,4,Local,501,TROUT BROOK DR,TROUT BROOK DR,,Lawler Rd.,
437177,41.77868,-72.72773,West Hartford,6/6/18,A,C,4,Local,14,ASYLUM AV,ASYLUM AV,NORTH QUAKER LA,,Asylum Ave
426069,41.802432,-72.744826,West Hartford,6/6/18,O,O,4,Local,504,TUMBLEBROOK LA,TUMBLEBROOK LA,,Morton Lane,
426061,41.762819,-72.73817,West Hartford,6/7/18,O,O,4,Local,169,FARMINGTON AV,FARMINGTON AV,TROUT BROOK DR,,Farmington Ave
425881,41.75583,-72.72909,West Hartford,6/7/18,A,B,4,Local,371,PARK RD,PARK RD,QUAKER LANE SO,,
426071,41.755406,-72.764019,West Hartford,6/8/18,A,C,4,Local,169,FARMINGTON AV,FARMINGTON AV,MOUNTAIN RD NO 1,,Farmington Ave
426070,41.731688,-72.724806,West Hartford,6/8/18,O,O,4,Local,342,NEW PARK AV,NEW PARK AV,,New Britain Avenue,New Park Ave
426062,41.729952,-72.720167,West Hartford,6/8/18,O,O,4,Local,447,SHIELD ST,SHIELD ST,,New Britain Avenue,
426006,41.75749,-72.742502,West Hartford,6/8/18,A,C,4,Local,71,BURR ST,BURR ST,,South Main St,
601191,41.765836,-72.716136,West Hartford,6/11/18,O,O,4,Local,394,PROSPECT AV,PROSPECT AV,,Farmington Ave,Prospect Ave
426294,41.74234,-72.71687,West Hartford,6/11/18,O,O,4,Local,185,FLATBUSH AV,FLATBUSH AV,NEW PARK,,New Park Ave
426293,41.758033,-72.74285,West Hartford,6/11/18,O,O,4,Local,460,SOUTH MAIN ST NO 2,SOUTH MAIN ST NO 2,ELLSWORTH RD,,South Main to NB
426292,41.749164,-72.715182,West Hartford,6/11/18,O,O,4,Local,394,PROSPECT AV,PROSPECT AV,CAYA AV,,Prospect Ave
426302,41.76272,-72.739151,West Hartford,6/12/18,O,O,4,Local,169,FARMINGTON AV,FARMINGTON AV,,Trout Brook Drive,Farmington Ave
426301,41.730489,-72.748405,West Hartford,6/12/18,A,B,4,Local,563,WOLCOTT RD,WOLCOTT RD,,New Britain Ave.,New Britain Ave
426299,41.754862,-72.765839,West Hartford,6/12/18,A,C,4,Local,169,FARMINGTON AV,FARMINGTON AV,,Boulevard,Farmington Ave
426298,41.76369846,-72.73831259,West Hartford,6/12/18,O,O,4,Local,501,TROUT BROOK DR,TROUT BROOK DR,,Farmington Avenue,
426297,41.753752,-72.765482,West Hartford,6/12/18,O,O,4,Local,42,BOULEVARD,BOULEVARD,BRIDLEPATH RD,,Boulevard west
426296,41.75498,-72.744111,West Hartford,6/12/18,O,O,4,Local,460,SOUTH MAIN ST NO 2,SOUTH MAIN ST NO 2,MEADOWBROOK RD,,South Main to NB
426295,41.753174,-72.743658,West Hartford,6/12/18,A,C,4,Local,460,SOUTH MAIN ST NO 2,SOUTH MAIN ST NO 2,PARK RD,,South Main to NB
428998,41.74234,-72.71687,West Hartford,6/13/18,O,O,4,Local,342,NEW PARK AV,NEW PARK AV,FLATBUSH AV,,New Park Ave
426305,41.760322,-72.715408,West Hartford,6/13/18,O,O,4,Local,394,PROSPECT AV,PROSPECT AV,BOULEVARD,,Prospect Ave
426304,41.75579,-72.74784,West Hartford,6/13/18,A,C,4,Local,42,BOULEVARD,BOULEVARD,FOUR MILE RD,,Boulevard west
426895,41.791228,-72.743171,West Hartford,6/14/18,O,O,4,Local,275,KING PHILIP DR,KING PHILIP DR,MOHAWK DR,,
426308,41.754721,-72.724242,West Hartford,6/14/18,O,O,4,Local,406,RICHARD ST,RICHARD ST,,Nesbit Ave ,
426307,41.782302,-72.746613,West Hartford,6/14/18,O,O,4,Local,347,NORTH MAIN ST,NORTH MAIN ST,,Pioneer Dr.,North Main from Center
426306,41.788114,-72.766341,West Hartford,6/14/18,A,C,4,Local,334,MOUNTAIN RD NO 1,MOUNTAIN RD NO 1,,Albany Avenue,
425814,41.752856,-72.769869,West Hartford,6/14/18,O,O,4,Local,640,GIN STILL LA,GIN STILL LA,Geneva Ave,,
428021,41.761234,-72.74439,West Hartford,6/15/18,O,O,4,Local,169,FARMINGTON AV,FARMINGTON AV,,LaSalle Road,Farmington Ave
426898,41.75467,-72.73534,West Hartford,6/15/18,O,O,4,Local,501,TROUT BROOK DR,TROUT BROOK DR,PARK RD,,Trout Brook south
426896,41.7641,-72.71809,West Hartford,6/15/18,O,O,4,Local,458,SOUTH HIGHLAND ST,SOUTH HIGHLAND ST,FENNWAY,,
426313,41.756145,-72.728052,West Hartford,6/16/18,A,C,4,Local,371,PARK RD,PARK RD,,Washington Circle,Park Rd east
426311,41.758957,-72.742684,West Hartford,6/16/18,O,O,4,Local,460,SOUTH MAIN ST NO 2,SOUTH MAIN ST NO 2,,South Main Street,South Main to NB
601216,41.759426,-72.715289,West Hartford,6/18/18,A,C,4,Local,394,PROSPECT AV,PROSPECT AV,,CAPITOL AVENUE,Prospect Ave
429244,41.752489,-72.715032,West Hartford,6/18/18,O,O,4,Local,394,PROSPECT AV,PROSPECT AV,,KANE,Prospect Ave
428840,41.757678,-72.743134,West Hartford,6/18/18,A,C,4,Local,460,SOUTH MAIN ST NO 2,SOUTH MAIN ST NO 2,,Ellsworth Street,South Main to NB
428022,41.76295,-72.7382,West Hartford,6/18/18,O,O,4,Local,501,TROUT BROOK DR,TROUT BROOK DR,FARMINGTON AVE,,Farmington Ave
426901,41.746607,-72.7272,West Hartford,6/18/18,O,O,4,Local,156,ENGLEWOOD AV,ENGLEWOOD AV,,PRICE BLVD,
428842,41.765612,-72.738586,West Hartford,6/19/18,A,B,4,Local,501,TROUT BROOK DR,TROUT BROOK DR,MILTON ST,,
428841,41.756755,-72.724142,West Hartford,6/19/18,O,O,4,Local,329,MITCHELL PL,MITCHELL PL,,Whiting Ln,
428873,41.722624,-72.742965,West Hartford,6/20/18,O,O,4,Local,459,SOUTH MAIN ST NO 1,SOUTH MAIN ST NO 1,,Sampson Street,
428872,41.750898,-72.720104,West Hartford,6/20/18,O,O,4,Local,269,KANE ST,KANE ST,,Oakwood Avenue,
429796,41.753012,-72.743673,West Hartford,6/21/18,O,O,4,Local,460,SOUTH MAIN ST NO 2,SOUTH MAIN ST NO 2,PARK RD,,South Main to NB
429218,41.754931,-72.735466,West Hartford,6/21/18,O,O,4,Local,371,PARK RD,PARK RD,Trout Brook Dr.,,Trout Brook south
429217,41.74652834,-72.76034161,West Hartford,6/21/18,A,C,4,Local,505,TUNXIS RD,TUNXIS RD,RIDGEWOOD RD,,
429220,41.761204,-72.744682,West Hartford,6/22/18,A,B,4,Local,169,FARMINGTON AV,FARMINGTON AV,LA SALLE RD,,Farmington Ave
478159,41.72896295,-72.71490101,West Hartford,6/23/18,O,O,4,Local,250,HOLLYWOOD AV,HOLLYWOOD AV,Stanwood St,,
429222,41.75702,-72.71891,West Hartford,6/24/18,A,C,4,Local,371,PARK RD,PARK RD,,Crescent Street,
429225,41.75793,-72.742948,West Hartford,6/25/18,A,C,4,Local,460,SOUTH MAIN ST NO 2,SOUTH MAIN ST NO 2,ELLSWORTH RD,,South Main to NB
429224,41.760101,-72.749943,West Hartford,6/25/18,O,O,4,Local,224,GRENNAN RD NO 1,GRENNAN RD NO 1,,Farmington Avenue,
601237,41.758362,-72.715084,West Hartford,6/26/18,A,C,4,Local,394,PROSPECT AV,PROSPECT AV,BEACON ST,,Prospect Ave
601236,41.759767,-72.715276,West Hartford,6/26/18,O,O,4,Local,394,PROSPECT AV,PROSPECT AV,,Capitol ave,Prospect Ave
429797,41.784348,-72.724315,West Hartford,6/26/18,O,O,4,Local,469,STEELE RD,STEELE RD,,Albany Avenue,
429228,41.762348,-72.718158,West Hartford,6/26/18,O,O,4,Local,527,WARRENTON AV,WARRENTON AV,SOUTH HIGHLAND ST,,
429227,41.735127,-72.730803,West Hartford,6/26/18,O,O,4,Local,395,QUAKER LANE SO,QUAKER LANE SO,,School House Dr.,Quaker Lane South
478195,41.756593,-72.714778,West Hartford,6/27/18,O,O,4,Local,394,PROSPECT AV,PROSPECT AV,,Park Street,Prospect Ave
429814,41.7651,-72.72433,West Hartford,6/27/18,A,C,4,Local,169,FARMINGTON AV,FARMINGTON AV,,Vanderbilt Rd.,Farmington Ave
429813,41.743173,-72.73017,West Hartford,6/27/18,O,O,4,Local,395,QUAKER LANE SO,QUAKER LANE SO,,Flatbush Lane,Quaker Lane South
429812,41.76841909,-72.73474709,West Hartford,6/27/18,O,O,4,Local,137,DOVER RD,DOVER RD,,Fern St,
430183,41.74574,-72.72116,West Hartford,6/28/18,O,O,4,Local,617,OAKWOOD AV NO 2,OAKWOOD AV NO 2,LEVESQUE AV,,
429837,41.762359,-72.73992,West Hartford,6/28/18,O,O,4,Local,169,FARMINGTON AV,FARMINGTON AV,RAYMOND RD,,Farmington Ave
429816,41.750654,-72.720981,West Hartford,6/28/18,A,C,4,Local,269,KANE ST,KANE ST,,OAKWOOD AVENUE,
429815,41.734186,-72.758272,West Hartford,6/28/18,O,O,4,Local,411,RIDGEWOOD RD,RIDGEWOOD RD,WESTPOINT TER NO 1,,
456673,41.763459,-72.729219,West Hartford,6/29/18,A,B,4,Local,395,QUAKER LANE SO,QUAKER LANE SO,,Farmington Ave,Quaker Lane South
430434,41.76974,-72.72886,West Hartford,6/29/18,O,O,4,Local,177,FERN ST,FERN ST,NORTH QUAKER LA,,
430435,41.765117,-72.723899,West Hartford,6/30/18,O,O,4,Local,169,FARMINGTON AV,FARMINGTON AV,,West Hill Drive,Farmington Ave
599952,41.746647,-72.71518,West Hartford,7/1/18,O,O,4,Local,394,PROSPECT AV,PROSPECT AV,,New Park Avenue,Prospect Ave
433463,41.733349,-72.748053,West Hartford,7/1/18,O,O,4,Local,440,SHADOW LA,SHADOW LA,,Valley Crest Drive,
431090,41.746702,-72.718806,West Hartford,7/1/18,O,O,4,Local,41,BOULANGER AV,BOULANGER AV,,Prospect Ave,
431098,41.785848,-72.746755,West Hartford,7/2/18,O,O,4,Local,347,NORTH MAIN ST,NORTH MAIN ST,218-E,,Albany Ave
430901,41.750429,-72.721757,West Hartford,7/2/18,O,O,4,Local,269,KANE ST,KANE ST,ST CHARLES ST,,
435165,41.779073,-72.740223,West Hartford,7/3/18,A,C,4,Local,14,ASYLUM AV,ASYLUM AV,FOX MEADOW LA,,Asylum Ave
432553,41.761324,-72.740635,West Hartford,7/3/18,O,O,4,Local,261,ISHAM RD,ISHAM RD,,Raymond Rd,
432552,41.761486,-72.742996,West Hartford,7/3/18,O,O,4,Local,169,FARMINGTON AV,FARMINGTON AV,,Main St,Farmington Ave
431099,41.750587,-72.721691,West Hartford,7/3/18,A,C,4,Local,617,OAKWOOD AV NO 2,OAKWOOD AV NO 2,KANE ST,,
432555,41.748837,-72.729327,West Hartford,7/4/18,O,O,4,Local,395,QUAKER LANE SO,QUAKER LANE SO,ST AUGUSTINE ST,,Quaker Lane South
435166,41.730067,-72.720102,West Hartford,7/5/18,O,O,4,Local,447,SHIELD ST,SHIELD ST,,New Britain Ave.,New Britain Ave
432595,41.755039,-72.764793,West Hartford,7/5/18,O,O,4,Local,169,FARMINGTON AV,FARMINGTON AV,,Mountain Rd,Farmington Ave
456684,41.754425,-72.744034,West Hartford,7/6/18,A,B,4,Local,460,SOUTH MAIN ST NO 2,SOUTH MAIN ST NO 2,,Thomson Road,South Main to NB
436176,41.748296,-72.715285,West Hartford,7/6/18,A,B,4,Local,394,PROSPECT AV,PROSPECT AV,WESTPHAL ST,,Prospect Ave
436175,41.722612,-72.742891,West Hartford,7/6/18,A,C,4,Local,459,SOUTH MAIN ST NO 1,SOUTH MAIN ST NO 1,,Calvin Road,
478470,41.765769,-72.716221,West Hartford,7/7/18,O,O,4,Local,169,FARMINGTON AV,FARMINGTON AV,PROSPECT AV,,Prospect Ave
435169,41.735679,-72.730634,West Hartford,7/7/18,O,O,4,Local,395,QUAKER LANE SO,QUAKER LANE SO,,Trout Brook Drive,Quaker Lane South
435168,41.75944,-72.74226,West Hartford,7/7/18,A,C,4,Local,460,SOUTH MAIN ST NO 2,SOUTH MAIN ST NO 2,MEMORIAL RD,,South Main to NB
435167,41.736399,-72.730573,West Hartford,7/7/18,A,A,4,Local,501,TROUT BROOK DR,TROUT BROOK DR,QUAKER LANE SO,,Trout Brook south
436295,41.749194,-72.716901,West Hartford,7/8/18,O,O,4,Local,81,CAYA AV,CAYA AV,,I-84 East Off Ramp,
436297,41.736231,-72.73042,West Hartford,7/9/18,O,O,4,Local,395,QUAKER LANE SO,QUAKER LANE SO,TROUT BROOK DR,,Quaker Lane South
435175,41.76969,-72.73019,West Hartford,7/9/18,A,C,4,Local,177,FERN ST,FERN ST,AUBURN RD,,
435174,41.75496,-72.75376,West Hartford,7/9/18,A,C,4,Local,42,BOULEVARD,BOULEVARD,LEMAY ST,,Boulevard west
435173,41.789214,-72.766374,West Hartford,7/9/18,A,C,4,Local,334,MOUNTAIN RD NO 1,MOUNTAIN RD NO 1,,Lovelace Drive,
435172,41.76888,-72.743049,West Hartford,7/9/18,O,O,4,Local,347,NORTH MAIN ST,NORTH MAIN ST,,Fern St.,North Main from Center
435171,41.749156,-72.717042,West Hartford,7/9/18,O,O,4,Local,81,CAYA AV,CAYA AV,,offramp,
437178,41.730805,-72.725379,West Hartford,7/10/18,O,O,4,Local,342,NEW PARK AV,NEW PARK AV,,New Britain Ave,New Park Ave
436598,41.766596,-72.758479,West Hartford,7/10/18,O,O,4,Local,177,FERN ST,FERN ST,,Country Lane,
436303,41.761827,-72.742749,West Hartford,7/10/18,O,O,4,Local,169,FARMINGTON AV,FARMINGTON AV,,South Main St.,Farmington Ave
436299,41.75919,-72.716872,West Hartford,7/10/18,O,O,4,Local,298,LOCKWOOD TER,LOCKWOOD TER,,,
478526,41.77719,-72.713916,West Hartford,7/11/18,O,O,4,Local,394,PROSPECT AV,PROSPECT AV,ASYLUM AV,,Prospect Ave
439708,41.766546,-72.772027,West Hartford,7/11/18,O,O,4,Local,255,HUNTER DR,HUNTER DR,,Hunter Drive,
439707,41.727429,-72.742306,West Hartford,7/11/18,O,O,4,Local,153,ELMFIELD ST NO 1,ELMFIELD ST NO 1,,South Main Street,
442852,41.772755,-72.732819,West Hartford,7/12/18,O,O,4,Local,377,PENN DR,PENN DR,,BRAINBRIDGE RD,
439710,41.756456,-72.727454,West Hartford,7/12/18,O,O,4,Local,371,PARK RD,PARK RD,WASHINGTON CIR NO 1,,Park Rd east
435177,41.764632,-72.738511,West Hartford,7/12/18,O,O,4,Local,501,TROUT BROOK DR,TROUT BROOK DR,,Milton Street,
439713,41.762773,-72.739203,West Hartford,7/13/18,O,O,4,Local,169,FARMINGTON AV,FARMINGTON AV,,Raymond Road,Farmington Ave
439711,41.764172,-72.744397,West Hartford,7/13/18,O,O,4,Local,12,ARUNDEL AV,ARUNDEL AV,,whitman Ave.,
439715,41.77926,-72.746139,West Hartford,7/14/18,O,O,4,Local,347,NORTH MAIN ST,NORTH MAIN ST,ASYLUM AV,,North Main from Center
478623,41.75978,-72.715261,West Hartford,7/15/18,A,B,4,Local,,CAPITOL AV,CAPITOL AV,PROSPECT AV,,Prospect Ave
439717,41.778742,-72.715874,West Hartford,7/16/18,O,O,4,Local,29,BELKNAP RD,BELKNAP RD,SYCAMORE RD,,
436592,41.769254,-72.743063,West Hartford,7/16/18,A,C,4,Local,347,NORTH MAIN ST,NORTH MAIN ST,FERN ST,,North Main from Center
440109,41.756358,-72.714842,West Hartford,7/17/18,A,B,4,Local,371,PARK RD,PARK RD,PARK ST,,Prospect Ave
439722,41.727452,-72.734606,West Hartford,7/17/18,A,C,4,Local,226,GROVE ST,GROVE ST,ELMFIELD ST NO 1,,
439921,41.768936,-72.718056,West Hartford,7/18/18,O,O,4,Local,239,HIGHLAND ST,HIGHLAND ST,,Fern Street,
439732,41.72957,-72.73055,West Hartford,7/18/18,O,O,4,Local,370,PAGE AV,PAGE AV,CAMBRIDGE ST,,
439731,41.743646,-72.772329,West Hartford,7/18/18,O,O,4,Local,490,TERRACE RD,TERRACE RD,,Meadow Farms Rd.,
439730,41.75307,-72.74354,West Hartford,7/18/18,O,O,4,Local,460,SOUTH MAIN ST NO 2,SOUTH MAIN ST NO 2,PARK RD,,South Main to NB
439729,41.755378,-72.731758,West Hartford,7/18/18,O,O,4,Local,371,PARK RD,PARK RD,JESSAMINE ST,,Park Rd middle
439727,41.749201,-72.715194,West Hartford,7/18/18,O,O,4,Local,394,PROSPECT AV,PROSPECT AV,CAYA AV,,Prospect Ave
439726,41.754623,-72.735368,West Hartford,7/18/18,O,O,4,Local,371,PARK RD,PARK RD,501-N,,Trout Brook south
438392,41.76428,-72.729099,West Hartford,7/18/18,A,C,4,Local,395,QUAKER LANE SO,QUAKER LANE SO,,Farmington Avenue,Quaker Lane South
440058,41.722085,-72.743013,West Hartford,7/19/18,A,B,4,Local,459,SOUTH MAIN ST NO 1,SOUTH MAIN ST NO 1,BALDWIN ST,,
443540,41.759784,-72.721058,West Hartford,7/20/18,O,O,4,Local,42,BOULEVARD,BOULEVARD,BEVERLY RD,,Boulevard east
442853,41.76006829,-72.76391571,West Hartford,7/20/18,O,O,4,Local,334,MOUNTAIN RD NO 1,MOUNTAIN RD NO 1,OXFORD DR,,
440113,41.754438,-72.736225,West Hartford,7/20/18,O,O,4,Local,371,PARK RD,PARK RD,501-N,,Park Rd west
440112,41.7413,-72.7176,West Hartford,7/20/18,A,B,4,Local,342,NEW PARK AV,NEW PARK AV,DARCY ST,,New Park Ave
440111,41.757226,-72.718494,West Hartford,7/20/18,O,O,4,Local,371,PARK RD,PARK RD,SOUTH HIGHLAND ST,,Park Rd east
440110,41.796923,-72.766926,West Hartford,7/20/18,O,O,4,Local,334,MOUNTAIN RD NO 1,MOUNTAIN RD NO 1,,Richmond Ln,
599953,41.762336,-72.740638,West Hartford,7/21/18,A,C,4,Local,169,FARMINGTON AV,FARMINGTON AV,,Raymond Road,Farmington Ave
442129,41.769722,-72.73018,West Hartford,7/21/18,O,O,4,Local,177,FERN ST,FERN ST,AUBURN RD,,
442105,41.749127,-72.721622,West Hartford,7/21/18,O,O,4,Local,617,OAKWOOD AV NO 2,OAKWOOD AV NO 2,CAYA AV,,
442130,41.759484,-72.737605,West Hartford,7/22/18,O,O,4,Local,501,TROUT BROOK DR,TROUT BROOK DR,,Boulevard,Trout Brook south
439922,41.76233918,-72.7181221,West Hartford,7/22/18,O,O,4,Local,458,SOUTH HIGHLAND ST,SOUTH HIGHLAND ST,,Fairview St.,
442132,41.75962,-72.7226,West Hartford,7/23/18,O,O,4,Local,42,BOULEVARD,BOULEVARD,ARNOLDALE RD,,Boulevard east
442131,41.787637,-72.725789,West Hartford,7/23/18,O,O,4,Local,101,COLONY RD,COLONY RD,,Albany Avenue,
442106,41.743129,-72.720592,West Hartford,7/23/18,O,O,4,Local,617,OAKWOOD AV NO 2,OAKWOOD AV NO 2,,Flatbush Avenue,
441703,41.765303,-72.721476,West Hartford,7/23/18,A,B,4,Local,169,FARMINGTON AV,FARMINGTON AV,WALBRIDGE RD,,Farmington Ave
438490,41.76314,-72.737508,West Hartford,7/23/18,O,O,4,Local,169,FARMINGTON AV,FARMINGTON AV,,Trout Brook Drive,Farmington Ave
442143,41.752458,-72.729256,West Hartford,7/24/18,O,O,4,Local,395,QUAKER LANE SO,QUAKER LANE SO,,White Avenue,Quaker Lane South
441873,41.760019,-72.718235,West Hartford,7/24/18,A,C,4,Local,42,BOULEVARD,BOULEVARD,SOUTH HIGHLAND ST,,Boulevard east
443883,41.750483,-72.72151,West Hartford,7/25/18,O,O,4,Local,269,KANE ST,KANE ST,,Oakwood Avenue,
443882,41.734676,-72.73735,West Hartford,7/25/18,O,O,4,Local,515,VINE HILL RD,VINE HILL RD,CORTLAND CIR,,
443881,41.767144,-72.775823,West Hartford,7/25/18,O,O,4,Local,255,HUNTER DR,HUNTER DR,RILLBANK TER,,
443365,41.722859,-72.742936,West Hartford,7/25/18,O,O,4,Local,459,SOUTH MAIN ST NO 1,SOUTH MAIN ST NO 1,CALVIN RD,,
443364,41.75656,-72.714912,West Hartford,7/25/18,A,B,4,Local,371,PARK RD,PARK RD,PARK ST,,Prospect Ave
443886,41.758701,-72.729239,West Hartford,7/26/18,O,O,4,Local,395,QUAKER LANE SO,QUAKER LANE SO,,Boulevard,Quaker Lane South
443885,41.754629,-72.735308,West Hartford,7/26/18,A,C,4,Local,501,TROUT BROOK DR,TROUT BROOK DR,PARK RD,,Trout Brook south
443884,41.765497,-72.717305,West Hartford,7/26/18,A,C,4,Local,169,FARMINGTON AV,FARMINGTON AV,,Prospect Ave.,Farmington Ave
441272,41.755812,-72.747805,West Hartford,7/26/18,A,C,4,Local,42,BOULEVARD,BOULEVARD,FOUR MILE RD,,Boulevard west
443982,41.737154,-72.736423,West Hartford,7/27/18,O,O,4,Local,155,ELMHURST ST,ELMHURST ST,,Elmhurst Circle,
443950,41.785534,-72.746903,West Hartford,7/27/18,A,C,4,Local,347,NORTH MAIN ST,NORTH MAIN ST,,Albany Avenue,North Main from Center
443949,41.764552,-72.730083,West Hartford,7/27/18,A,C,4,Local,169,FARMINGTON AV,FARMINGTON AV,,Auburn Rd.,Farmington Ave
443948,41.75395,-72.76087,West Hartford,7/27/18,O,O,4,Local,42,BOULEVARD,BOULEVARD,,Ridgewood Road,Boulevard west
443947,41.75944,-72.74226,West Hartford,7/27/18,O,O,4,Local,460,SOUTH MAIN ST NO 2,SOUTH MAIN ST NO 2,MEMORIAL RD,,South Main to NB
443907,41.760948,-72.737852,West Hartford,7/27/18,O,O,4,Local,501,TROUT BROOK DR,TROUT BROOK DR,MEMORIAL RD,,Trout Brook south
601355,41.766109,-72.716109,West Hartford,7/29/18,O,O,4,Local,394,PROSPECT AV,PROSPECT AV,,FARMINGTON AVE,Prospect Ave
444626,41.777885,-72.719063,West Hartford,7/29/18,A,B,4,Local,14,ASYLUM AV,ASYLUM AV,,Golf Rd.,Asylum Ave
443984,41.777869,-72.718866,West Hartford,7/29/18,A,B,4,Local,14,ASYLUM AV,ASYLUM AV,,Golf Rd,Asylum Ave
